npc_id,npc_name,region,sub_location,area,role,archetype,file
06_geothermal_abyss.02_the_abyssal_trench.01.19,"Elo Voxmere, Engineer at Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Herald,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/19_elo_voxmere_engineer_at_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.01.20,"Nyra Voidrill, Scout from Surface",06 Geothermal Abyss,02 The Abyssal Trench,Surface Lift Dock,Tamer,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/01_surface_lift_dock/20_nyra_voidrill_scout_from_surface.glb
06_geothermal_abyss.02_the_abyssal_trench.02.01,"Maven Cinderholt, Sentinel of Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Operator,scout,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/01_maven_cinderholt_sentinel_of_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.02,"Eryk Cinderholt, Oracle near Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Watcher,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/02_eryk_cinderholt_oracle_near_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.03,"Kiva Rootborne, Warden of Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Engineer,navigator,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/03_kiva_rootborne_warden_of_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.04,"Zerin Rootborne, Medic of Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Marshal,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/04_zerin_rootborne_medic_of_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.05,"Kael Cragwarden, Broker of Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Runner,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/05_kael_cragwarden_broker_of_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.06,"Rook Holloway, Navigator under Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Scout,merchant,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/06_rook_holloway_navigator_under_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.07,"Dax Frostrelay, Medic from Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Tactician,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/07_dax_frostrelay_medic_from_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.08,"Nix Spirebound, Medic at Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Captain,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/08_nix_spirebound_medic_at_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.09,"Pax Gearmantle, Captain from Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Broker,navigator,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/09_pax_gearmantle_captain_from_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.10,"Eryk Deepwell, Broker near Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Navigator,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/10_eryk_deepwell_broker_near_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.11,"Noor Stormhush, Runner of Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Warden,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/11_noor_stormhush_runner_of_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.12,"Juno Rootborne, Specialist from Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Smith,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/12_juno_rootborne_specialist_from_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.13,"Mirek Holloway, Medic under Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Engineer,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/13_mirek_holloway_medic_under_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.14,"Mirek Trenchmark, Diver from Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Navigator,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/14_mirek_trenchmark_diver_from_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.15,"Isolde Runeclasp, Oracle from Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Marshal,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/15_isolde_runeclasp_oracle_from_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.16,"Asha Voxmere, Marshal near Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Fixer,scout,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/16_asha_voxmere_marshal_near_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.17,"Kiva Gantryn, Smith from Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Responder,mystic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/17_kiva_gantryn_smith_from_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.18,"Draven Emberkin, Fixer under Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Navigator,tamer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/18_draven_emberkin_fixer_under_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.19,"Ilyra Nullborne, Tamer of Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Engineer,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/19_ilyra_nullborne_tamer_of_main.glb
06_geothermal_abyss.02_the_abyssal_trench.02.20,"Luma Spirebound, Medic at Main",06 Geothermal Abyss,02 The Abyssal Trench,Main Observation Dome,Operator,scout,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/02_main_observation_dome/20_luma_spirebound_medic_at_main.glb
06_geothermal_abyss.02_the_abyssal_trench.03.01,"Calder Dubwater, Navigator at Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Pilgrim,pilot,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/01_calder_dubwater_navigator_at_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.02,"Maven Deepwell, Mechanist near Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Tactician,tamer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/02_maven_deepwell_mechanist_near_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.03,"Zerin Wayfare, Tamer under Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Mechanist,warden,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/03_zerin_wayfare_tamer_under_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.04,"Quill Brightlock, Guide from Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Sentinel,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/04_quill_brightlock_guide_from_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.05,"Korra Deepwell, Archivist at Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Warden,tamer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/05_korra_deepwell_archivist_at_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.06,"Sable Ironwake, Specialist from Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Medic,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/06_sable_ironwake_specialist_from_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.07,"Maven Runeclasp, Marshal from Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Courier,pilot,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/07_maven_runeclasp_marshal_from_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.08,"Ilyra Starfall, Navigator near Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Diver,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/08_ilyra_starfall_navigator_near_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.09,"Luma Gantryn, Courier near Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Guide,mystic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/09_luma_gantryn_courier_near_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.10,"Mirek Ironwake, Watcher near Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Custodian,scout,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/10_mirek_ironwake_watcher_near_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.11,"Orin Echohand, Responder at Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Engineer,warden,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/11_orin_echohand_responder_at_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.12,"Noor Skyharrow, Cartographer under Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Specialist,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/12_noor_skyharrow_cartographer_under_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.13,"Makoa Dubwater, Fixer near Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Sentinel,pilot,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/13_makoa_dubwater_fixer_near_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.14,"Tovin Signalborn, Watcher from Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Runner,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/14_tovin_signalborn_watcher_from_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.15,"Edda Spirebound, Tactician near Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Navigator,engineer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/15_edda_spirebound_tactician_near_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.16,"Tovin Frostrelay, Herald at Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Smith,mystic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/16_tovin_frostrelay_herald_at_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.17,"Cassian Whispercoil, Diver near Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Keeper,warden,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/17_cassian_whispercoil_diver_near_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.18,"Talia Latchward, Diver at Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Herald,tamer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/18_talia_latchward_diver_at_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.19,"Draven Signalborn, Operator under Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Custodian,scout,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/19_draven_signalborn_operator_under_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.03.20,"Tamsin Nullborne, Mechanist near Pressure",06 Geothermal Abyss,02 The Abyssal Trench,Pressure Gate,Broker,warden,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/03_pressure_gate/20_tamsin_nullborne_mechanist_near_pressure.glb
06_geothermal_abyss.02_the_abyssal_trench.04.01,"Mirek Deepwell, Responder near Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Medic,engineer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/01_mirek_deepwell_responder_near_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.02,"Ossa Voxmere, Herald under Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Specialist,merchant,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/02_ossa_voxmere_herald_under_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.03,"Tamsin Signalborn, Navigator under Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Smith,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/03_tamsin_signalborn_navigator_under_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.04,"Eryk Voxmere, Tamer of Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Navigator,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/04_eryk_voxmere_tamer_of_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.05,"Cassian Glassroot, Oracle near Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Specialist,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/05_cassian_glassroot_oracle_near_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.06,"Sable Spirebound, Smith of Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Sentinel,engineer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/06_sable_spirebound_smith_of_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.07,"Thorne Voidrill, Captain of Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Courier,mystic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/07_thorne_voidrill_captain_of_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.08,"Varren Latchward, Sentinel of Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Fixer,engineer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/08_varren_latchward_sentinel_of_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.09,"Ilyra Brightlock, Broker under Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Keeper,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/09_ilyra_brightlock_broker_under_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.10,"Yara Latchward, Tamer under Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Medic,scout,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/10_yara_latchward_tamer_under_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.11,"Tamsin Starfall, Navigator under Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Ranger,merchant,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/11_tamsin_starfall_navigator_under_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.12,"Mirek Nullborne, Engineer under Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Oracle,merchant,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/12_mirek_nullborne_engineer_under_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.13,"Cassian Deepwell, Guide from Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Archivist,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/13_cassian_deepwell_guide_from_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.14,"Brant Spirebound, Archivist under Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Tactician,merchant,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/14_brant_spirebound_archivist_under_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.15,"Soren Ashvein, Guide of Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Fixer,tamer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/15_soren_ashvein_guide_of_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.16,"Varren Gearmantle, Archivist under Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Archivist,tamer,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/16_varren_gearmantle_archivist_under_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.17,"Ilyra Chromabell, Guide from Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Medic,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/17_ilyra_chromabell_guide_from_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.18,"Edda Deepwell, Marshal from Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Cartographer,pilot,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/18_edda_deepwell_marshal_from_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.19,"Elo Gravesong, Marshal from Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Medic,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/19_elo_gravesong_marshal_from_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.04.20,"Zerin Chromabell, Responder near Coral",06 Geothermal Abyss,02 The Abyssal Trench,Coral Laboratory,Mechanist,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/04_coral_laboratory/20_zerin_chromabell_responder_near_coral.glb
06_geothermal_abyss.02_the_abyssal_trench.05.01,"Tovin Trenchmark, Herald near Deepwater",06 Geothermal Abyss,02 The Abyssal Trench,Deepwater Causeway,Archivist,merchant,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/05_deepwater_causeway/01_tovin_trenchmark_herald_near_deepwater.glb
06_geothermal_abyss.02_the_abyssal_trench.05.02,"Nyra Spirebound, Sentinel near Deepwater",06 Geothermal Abyss,02 The Abyssal Trench,Deepwater Causeway,Keeper,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/05_deepwater_causeway/02_nyra_spirebound_sentinel_near_deepwater.glb
06_geothermal_abyss.02_the_abyssal_trench.05.03,"Selka Holloway, Guide at Deepwater",06 Geothermal Abyss,02 The Abyssal Trench,Deepwater Causeway,Tactician,medic,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/05_deepwater_causeway/03_selka_holloway_guide_at_deepwater.glb
06_geothermal_abyss.02_the_abyssal_trench.05.04,"Kiva Rootborne, Operator at Deepwater",06 Geothermal Abyss,02 The Abyssal Trench,Deepwater Causeway,Tactician,archivist,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/05_deepwater_causeway/04_kiva_rootborne_operator_at_deepwater.glb
06_geothermal_abyss.02_the_abyssal_trench.05.05,"Luma Riftwalker, Archivist near Deepwater",06 Geothermal Abyss,02 The Abyssal Trench,Deepwater Causeway,Herald,sentinel,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/05_deepwater_causeway/05_luma_riftwalker_archivist_near_deepwater.glb
06_geothermal_abyss.02_the_abyssal_trench.05.06,"Zerin Cragwarden, Specialist of Deepwater",06 Geothermal Abyss,02 The Abyssal Trench,Deepwater Causeway,Diver,worker,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/05_deepwater_causeway/06_zerin_cragwarden_specialist_of_deepwater.glb
06_geothermal_abyss.02_the_abyssal_trench.05.07,"Lyric Mossguard, Runner at Deepwater",06 Geothermal Abyss,02 The Abyssal Trench,Deepwater Causeway,Engineer,pilot,sub_locations/06_geothermal_abyss/02_the_abyssal_trench/05_deepwater_causeway/07_lyric_mossguard_runner_at_deepwater.glb
